Selection	View	Channel	Begin time (s)	End time (s)	Low Freq (Hz)	High Freq (Hz)	Sound type	Comments
55	Spectrogram_1	1	1975.05	1976.35	0	4000	target	 
56	Spectrogram_1	1	1979.45	1980.95	0	4000	target	 
57	Spectrogram_1	1	1984.85	1986.4	0	4000	target	 
58	Spectrogram_1	1	1988.7	1990.85	0	4000	target	 
59	Spectrogram_1	1	1992.5	1993.9	0	4000	target	 
60	Spectrogram_1	1	1996.3	1997.6	0	4000	target	 
61	Spectrogram_1	1	2000.95	2004.6	0	4000	target	 
62	Spectrogram_1	1	2008.4	2010.05	0	4000	target	 
63	Spectrogram_1	1	2013.1	2014.55	0	4000	target	 
64	Spectrogram_1	1	2017.1	2018.5	0	4000	target	 
65	Spectrogram_1	1	2020.2	2021.75	0	4000	target	 
66	Spectrogram_1	1	2023.8	2025.3	0	4000	target	 
67	Spectrogram_1	1	2030.15	2031.8	0	4000	target	 
68	Spectrogram_1	1	2032.05	2033.55	0	4000	target	 
69	Spectrogram_1	1	2037.75	2039.25	0	4000	target	 
70	Spectrogram_1	1	2039.75	2040.95	0	4000	target	 
71	Spectrogram_1	1	2042.8	2044.0	0	4000	target	 
72	Spectrogram_1	1	2054.1	2055.5	0	4000	target	 
73	Spectrogram_1	1	2058.5	2060.05	0	4000	target	 
74	Spectrogram_1	1	2068.5	2069.6	0	4000	target	 
75	Spectrogram_1	1	2071.95	2073.3	0	4000	target	 
76	Spectrogram_1	1	2077.15	2078.8	0	4000	target	 
77	Spectrogram_1	1	2088.15	2089.1	0	4000	target	 
78	Spectrogram_1	1	2113.95	2115.05	0	4000	target	 
79	Spectrogram_1	1	2203.8	2205.4	0	4000	target	 
80	Spectrogram_1	1	2260.15	2261.35	0	4000	target	 
81	Spectrogram_1	1	2261.85	2262.75	0	4000	target	 
82	Spectrogram_1	1	2270.25	2271.05	0	4000	target	 
83	Spectrogram_1	1	2286.5	2287.95	0	4000	target	 
84	Spectrogram_1	1	2292.65	2296.4	0	4000	target	 
85	Spectrogram_1	1	2302.15	2303.9	0	4000	target	 
86	Spectrogram_1	1	2306.65	2308.7	0	4000	target	 
87	Spectrogram_1	1	2318.95	2319.8	0	4000	target	 
88	Spectrogram_1	1	2320.3	2321.6	0	4000	target	 
89	Spectrogram_1	1	2322.75	2324.1	0	4000	target	 
90	Spectrogram_1	1	2324.85	2325.9	0	4000	target	 
91	Spectrogram_1	1	2326.85	2328.1	0	4000	target	 
92	Spectrogram_1	1	2329.45	2330.7	0	4000	target	 
93	Spectrogram_1	1	2333.3	2335.65	0	4000	target	 
94	Spectrogram_1	1	2336.7	2337.8	0	4000	target	 
95	Spectrogram_1	1	2341.85	2345.1	0	4000	target	 
96	Spectrogram_1	1	2359.15	2362.2	0	4000	target	 
97	Spectrogram_1	1	2368.6	2369.4	0	4000	target	 
98	Spectrogram_1	1	2383.3	2384.1	0	4000	target	 
99	Spectrogram_1	1	2385.25	2387.05	0	4000	target	 
100	Spectrogram_1	1	2387.5	2395.35	0	4000	target	 
101	Spectrogram_1	1	2396.2	2397.0	0	4000	target	 
102	Spectrogram_1	1	2401.75	2402.65	0	4000	target	 
103	Spectrogram_1	1	2403.55	2404.85	0	4000	target	 
104	Spectrogram_1	1	2405.05	2406.0	0	4000	target	 
105	Spectrogram_1	1	2406.7	2408.05	0	4000	target	 
106	Spectrogram_1	1	2414.95	2417.3	0	4000	target	 
107	Spectrogram_1	1	2423.35	2424.3	0	4000	target	 
108	Spectrogram_1	1	2434.1	2435.45	0	4000	target	 
109	Spectrogram_1	1	2437.3	2438.5	0	4000	target	 
110	Spectrogram_1	1	2487.4	2488.4	0	4000	target	 
111	Spectrogram_1	1	2523.2	2524.15	0	4000	target	 
112	Spectrogram_1	1	2592.25	2593.05	0	4000	target	 
113	Spectrogram_1	1	2619.05	2620.45	0	4000	target	 
114	Spectrogram_1	1	2724.2	2727.75	0	4000	target	 
115	Spectrogram_1	1	2729.8	2732.55	0	4000	target	 
116	Spectrogram_1	1	2733.0	2734.75	0	4000	target	 
117	Spectrogram_1	1	2736.05	2739.45	0	4000	target	 
118	Spectrogram_1	1	2767.4	2774.5	0	4000	target	 
119	Spectrogram_1	1	2800.8	2801.6	0	4000	target	 
120	Spectrogram_1	1	2802.75	2805.85	0	4000	target	 
121	Spectrogram_1	1	2809.25	2811.35	0	4000	target	 
122	Spectrogram_1	1	2817.85	2822.05	0	4000	target	 
123	Spectrogram_1	1	2823.0	2836.85	0	4000	target	 
124	Spectrogram_1	1	2838.3	2846.4	0	4000	target	 
125	Spectrogram_1	1	2864.25	2865.2	0	4000	target	 
126	Spectrogram_1	1	2876.5	2877.9	0	4000	target	 
127	Spectrogram_1	1	2880.95	2881.85	0	4000	target	 
128	Spectrogram_1	1	2893.9	2895.85	0	4000	target	 
129	Spectrogram_1	1	2899.4	2901.35	0	4000	target	 
130	Spectrogram_1	1	2903.25	2904.1	0	4000	target	 
131	Spectrogram_1	1	2904.55	2908.7	0	4000	target	 
132	Spectrogram_1	1	2908.9	2910.05	0	4000	target	 
133	Spectrogram_1	1	2910.65	2911.6	0	4000	target	 
134	Spectrogram_1	1	2914.0	2918.3	0	4000	target	 
135	Spectrogram_1	1	2918.95	2922.05	0	4000	target	 
136	Spectrogram_1	1	2922.75	2923.7	0	4000	target	 
137	Spectrogram_1	1	2928.45	2930.1	0	4000	target	 
138	Spectrogram_1	1	2932.8	2934.05	0	4000	target	 
139	Spectrogram_1	1	2995.1	2996.5	0	4000	target	 
140	Spectrogram_1	1	2996.55	2997.85	0	4000	target	 
141	Spectrogram_1	1	3198.15	3198.95	0	4000	target	 
142	Spectrogram_1	1	3208.2	3209.15	0	4000	target	 
143	Spectrogram_1	1	3309.85	3311.25	0	4000	target	 
144	Spectrogram_1	1	3317.35	3318.4	0	4000	target	 
145	Spectrogram_1	1	3376.85	3378.15	0	4000	target	 
146	Spectrogram_1	1	3389.85	3390.65	0	4000	target	 
147	Spectrogram_1	1	3722.9	3724.35	0	4000	target	 
148	Spectrogram_1	1	3849.35	3850.15	0	4000	target	 
149	Spectrogram_1	1	3882.45	3883.95	0	4000	target	 
150	Spectrogram_1	1	3884.3	3886.3	0	4000	target	 
151	Spectrogram_1	1	3886.5	3887.65	0	4000	target	 
152	Spectrogram_1	1	4214.5	4215.3	0	4000	target	 
153	Spectrogram_1	1	4233.75	4235.2	0	4000	target	 
154	Spectrogram_1	1	4248.3	4249.45	0	4000	target	 
155	Spectrogram_1	1	4462.25	4464.2	0	4000	target	 
156	Spectrogram_1	1	4520.95	4521.95	0	4000	target	 
157	Spectrogram_1	1	4529.05	4530.6	0	4000	target	 
158	Spectrogram_1	1	4531.4	4533.2	0	4000	target	 
159	Spectrogram_1	1	4538.1	4539.4	0	4000	target	 
160	Spectrogram_1	1	4544.05	4545.35	0	4000	target	 
161	Spectrogram_1	1	4558.3	4559.8	0	4000	target	 
162	Spectrogram_1	1	4576.2	4577.15	0	4000	target	 
163	Spectrogram_1	1	4579.8	4581.45	0	4000	target	 
164	Spectrogram_1	1	4582.65	4585.9	0	4000	target	 
165	Spectrogram_1	1	4588.95	4590.75	0	4000	target	 
166	Spectrogram_1	1	4600.1	4601.1	0	4000	target	 
167	Spectrogram_1	1	4606.7	4608.05	0	4000	target	 
168	Spectrogram_1	1	4609.65	4610.7	0	4000	target	 
169	Spectrogram_1	1	4612.75	4614.5	0	4000	target	 
170	Spectrogram_1	1	4652.25	4653.25	0	4000	target	 
171	Spectrogram_1	1	4683.85	4684.9	0	4000	target	 
172	Spectrogram_1	1	4703.3	4704.55	0	4000	target	 
173	Spectrogram_1	1	4707.35	4708.6	0	4000	target	 
174	Spectrogram_1	1	4719.5	4720.3	0	4000	target	 
175	Spectrogram_1	1	4729.75	4730.55	0	4000	target	 
176	Spectrogram_1	1	4843.4	4844.35	0	4000	target	 
177	Spectrogram_1	1	4868.75	4869.7	0	4000	target	 
178	Spectrogram_1	1	4870.9	4871.7	0	4000	target	 
179	Spectrogram_1	1	4938.8	4940.6	0	4000	target	 
180	Spectrogram_1	1	4947.25	4949.15	0	4000	target	 
181	Spectrogram_1	1	4960.05	4960.85	0	4000	target	 
182	Spectrogram_1	1	5096.3	5098.8	0	4000	target	 
183	Spectrogram_1	1	5102.05	5103.45	0	4000	target	 
184	Spectrogram_1	1	5356.75	5358.15	0	4000	target	 
185	Spectrogram_1	1	5378.9	5380.65	0	4000	target	 
186	Spectrogram_1	1	5394.75	5395.8	0	4000	target	 
187	Spectrogram_1	1	5407.35	5408.3	0	4000	target	 
188	Spectrogram_1	1	5451.3	5452.55	0	4000	target	 
189	Spectrogram_1	1	5492.05	5493.6	0	4000	target	 
190	Spectrogram_1	1	5495.0	5496.3	0	4000	target	 
191	Spectrogram_1	1	5624.2	5625.5	0	4000	target	 
192	Spectrogram_1	1	5660.7	5662.7	0	4000	target	 
193	Spectrogram_1	1	6112.5	6113.65	0	4000	target	 
194	Spectrogram_1	1	6241.6	6243.05	0	4000	target	 
195	Spectrogram_1	1	6328.35	6329.7	0	4000	target	 
196	Spectrogram_1	1	6432.9	6433.8	0	4000	target	 
197	Spectrogram_1	1	6735.05	6736.05	0	4000	target	 
198	Spectrogram_1	1	6748.9	6749.75	0	4000	target	 
199	Spectrogram_1	1	6873.1	6874.4	0	4000	target	 
200	Spectrogram_1	1	6882.65	6884.25	0	4000	target	 
201	Spectrogram_1	1	6919.6	6920.75	0	4000	target	 
202	Spectrogram_1	1	6936.8	6937.8	0	4000	target	 
203	Spectrogram_1	1	6937.9	6939.1	0	4000	target	 
204	Spectrogram_1	1	6987.05	6988.4	0	4000	target	 
205	Spectrogram_1	1	7002.0	7003.3	0	4000	target	 
206	Spectrogram_1	1	7117.35	7118.35	0	4000	target	 
207	Spectrogram_1	1	7232.25	7233.95	0	4000	target	 
208	Spectrogram_1	1	7255.9	7257.5	0	4000	target	 
209	Spectrogram_1	1	7287.85	7288.65	0	4000	target	 
210	Spectrogram_1	1	7292.5	7293.3	0	4000	target	 
211	Spectrogram_1	1	7295.1	7296.6	0	4000	target	 
212	Spectrogram_1	1	7375.1	7376.35	0	4000	target	 
213	Spectrogram_1	1	7379.75	7381.05	0	4000	target	 
214	Spectrogram_1	1	7391.1	7392.4	0	4000	target	 
215	Spectrogram_1	1	7415.95	7417.2	0	4000	target	 
216	Spectrogram_1	1	7420.35	7421.45	0	4000	target	 
217	Spectrogram_1	1	7423.05	7424.25	0	4000	target	 
218	Spectrogram_1	1	7425.5	7426.7	0	4000	target	 
219	Spectrogram_1	1	7429.0	7430.3	0	4000	target	 
220	Spectrogram_1	1	7431.55	7432.75	0	4000	target	 
221	Spectrogram_1	1	7433.9	7435.1	0	4000	target	 
222	Spectrogram_1	1	7437.25	7438.45	0	4000	target	 
223	Spectrogram_1	1	7442.7	7443.95	0	4000	target	 
224	Spectrogram_1	1	7446.4	7447.75	0	4000	target	 
225	Spectrogram_1	1	7448.45	7449.6	0	4000	target	 
226	Spectrogram_1	1	7450.4	7451.3	0	4000	target	 
227	Spectrogram_1	1	7599.4	7600.9	0	4000	target	 
228	Spectrogram_1	1	7605.05	7606.55	0	4000	target	 
229	Spectrogram_1	1	7623.1	7624.35	0	4000	target	 
230	Spectrogram_1	1	7629.7	7631.0	0	4000	target	 
231	Spectrogram_1	1	7633.35	7634.8	0	4000	target	 
232	Spectrogram_1	1	7635.6	7637.45	0	4000	target	 
233	Spectrogram_1	1	7639.8	7641.35	0	4000	target	 
234	Spectrogram_1	1	7646.1	7647.35	0	4000	target	 
235	Spectrogram_1	1	7681.5	7682.7	0	4000	target	 
236	Spectrogram_1	1	7691.7	7692.9	0	4000	target	 
237	Spectrogram_1	1	7695.6	7697.05	0	4000	target	 
238	Spectrogram_1	1	7701.1	7702.5	0	4000	target	 
239	Spectrogram_1	1	7711.45	7712.4	0	4000	target	 
240	Spectrogram_1	1	7740.95	7742.45	0	4000	target	 
241	Spectrogram_1	1	7772.4	7773.9	0	4000	target	 
242	Spectrogram_1	1	7799.85	7801.3	0	4000	target	 
243	Spectrogram_1	1	7807.6	7809.0	0	4000	target	 
244	Spectrogram_1	1	7812.7	7814.3	0	4000	target	 
245	Spectrogram_1	1	7817.5	7818.95	0	4000	target	 
246	Spectrogram_1	1	7822.3	7824.3	0	4000	target	 
247	Spectrogram_1	1	7831.6	7833.1	0	4000	target	 
248	Spectrogram_1	1	7841.6	7843.95	0	4000	target	 
249	Spectrogram_1	1	7924.0	7926.8	0	4000	target	 
250	Spectrogram_1	1	7927.0	7928.4	0	4000	target	 
251	Spectrogram_1	1	7928.65	7930.0	0	4000	target	 
252	Spectrogram_1	1	7930.25	7931.05	0	4000	target	 
253	Spectrogram_1	1	7931.75	7933.5	0	4000	target	 
254	Spectrogram_1	1	7935.95	7938.35	0	4000	target	 
255	Spectrogram_1	1	7940.6	7942.05	0	4000	target	 
256	Spectrogram_1	1	7944.2	7945.0	0	4000	target	 
257	Spectrogram_1	1	7945.65	7946.6	0	4000	target	 
258	Spectrogram_1	1	7948.25	7952.3	0	4000	target	 
259	Spectrogram_1	1	7952.35	7953.75	0	4000	target	 
260	Spectrogram_1	1	7956.0	7957.45	0	4000	target	 
261	Spectrogram_1	1	7958.4	7959.8	0	4000	target	 
262	Spectrogram_1	1	7960.1	7961.0	0	4000	target	 
263	Spectrogram_1	1	7961.25	7964.35	0	4000	target	 
264	Spectrogram_1	1	7967.25	7969.4	0	4000	target	 
265	Spectrogram_1	1	7970.95	7972.35	0	4000	target	 
266	Spectrogram_1	1	7973.9	7974.7	0	4000	target	 
267	Spectrogram_1	1	7977.05	7978.35	0	4000	target	 
268	Spectrogram_1	1	7980.15	7981.95	0	4000	target	 
269	Spectrogram_1	1	7989.55	7991.35	0	4000	target	 
270	Spectrogram_1	1	7992.8	7995.1	0	4000	target	 
271	Spectrogram_1	1	8007.55	8008.6	0	4000	target	 
272	Spectrogram_1	1	8009.05	8010.5	0	4000	target	 
273	Spectrogram_1	1	8037.95	8038.75	0	4000	target	 
274	Spectrogram_1	1	8103.9	8104.75	0	4000	target	 
275	Spectrogram_1	1	8387.4	8388.7	0	4000	target	 
276	Spectrogram_1	1	8394.25	8395.55	0	4000	target	 
277	Spectrogram_1	1	8570.7	8571.5	0	4000	target	 
278	Spectrogram_1	1	8618.9	8619.9	0	4000	target	 
279	Spectrogram_1	1	8658.85	8659.65	0	4000	target	 
280	Spectrogram_1	1	8706.65	8707.45	0	4000	target	 
281	Spectrogram_1	1	8743.15	8744.15	0	4000	target	 
282	Spectrogram_1	1	8795.1	8796.4	0	4000	target	 
283	Spectrogram_1	1	8805.8	8806.75	0	4000	target	 
284	Spectrogram_1	1	8825.0	8825.9	0	4000	target	 
285	Spectrogram_1	1	8871.45	8872.25	0	4000	target	 
286	Spectrogram_1	1	8971.9	8973.45	0	4000	target	 
287	Spectrogram_1	1	8981.9	8983.2	0	4000	target	 
288	Spectrogram_1	1	9009.15	9010.35	0	4000	target	 
289	Spectrogram_1	1	9025.1	9026.5	0	4000	target	 
290	Spectrogram_1	1	9046.9	9048.45	0	4000	target	 
291	Spectrogram_1	1	9124.95	9126.2	0	4000	target	 
292	Spectrogram_1	1	9473.55	9474.35	0	4000	target	 
293	Spectrogram_1	1	9485.8	9487.2	0	4000	target	 
294	Spectrogram_1	1	9518.15	9519.65	0	4000	target	 
295	Spectrogram_1	1	9554.4	9555.55	0	4000	target	 
296	Spectrogram_1	1	9567.55	9569.05	0	4000	target	 
297	Spectrogram_1	1	9644.9	9646.25	0	4000	target	 
298	Spectrogram_1	1	9676.8	9678.0	0	4000	target	 
299	Spectrogram_1	1	9680.7	9681.7	0	4000	target	 
300	Spectrogram_1	1	9692.1	9693.4	0	4000	target	 
301	Spectrogram_1	1	9698.7	9700.05	0	4000	target	 
302	Spectrogram_1	1	9706.95	9707.75	0	4000	target	 
303	Spectrogram_1	1	9717.8	9718.9	0	4000	target	 
304	Spectrogram_1	1	9720.95	9722.15	0	4000	target	 
305	Spectrogram_1	1	9754.7	9756.0	0	4000	target	 
306	Spectrogram_1	1	9763.55	9764.55	0	4000	target	 
307	Spectrogram_1	1	9798.8	9799.9	0	4000	target	 
308	Spectrogram_1	1	9803.5	9804.6	0	4000	target	 
309	Spectrogram_1	1	9810.95	9812.45	0	4000	target	 
310	Spectrogram_1	1	9815.1	9815.9	0	4000	target	 
311	Spectrogram_1	1	9825.3	9826.35	0	4000	target	 
312	Spectrogram_1	1	9828.2	9829.75	0	4000	target	 
313	Spectrogram_1	1	9846.75	9847.9	0	4000	target	 
314	Spectrogram_1	1	9863.4	9864.2	0	4000	target	 
315	Spectrogram_1	1	9874.4	9876.05	0	4000	target	 
316	Spectrogram_1	1	9905.4	9906.2	0	4000	target	 
317	Spectrogram_1	1	9920.75	9922.1	0	4000	target	 
318	Spectrogram_1	1	9934.65	9935.45	0	4000	target	 
319	Spectrogram_1	1	9938.55	9940.1	0	4000	target	 
320	Spectrogram_1	1	9944.3	9945.3	0	4000	target	 
321	Spectrogram_1	1	9949.15	9950.5	0	4000	target	 
322	Spectrogram_1	1	9950.85	9951.7	0	4000	target	 
323	Spectrogram_1	1	9965.4	9966.75	0	4000	target	 
324	Spectrogram_1	1	9980.6	9981.9	0	4000	target	 
325	Spectrogram_1	1	9987.8	9989.05	0	4000	target	 
326	Spectrogram_1	1	10043.15	10044.35	0	4000	target	 
327	Spectrogram_1	1	10052.75	10053.95	0	4000	target	 
328	Spectrogram_1	1	10056.55	10058.1	0	4000	target	 
329	Spectrogram_1	1	10059.7	10061.3	0	4000	target	 
330	Spectrogram_1	1	10063.85	10065.0	0	4000	target	 
331	Spectrogram_1	1	10067.7	10070.15	0	4000	target	 
332	Spectrogram_1	1	10075.65	10077.3	0	4000	target	 
333	Spectrogram_1	1	10079.2	10080.75	0	4000	target	 
334	Spectrogram_1	1	10082.3	10083.5	0	4000	target	 
335	Spectrogram_1	1	10083.6	10085.85	0	4000	target	 
336	Spectrogram_1	1	10087.15	10087.95	0	4000	target	 
337	Spectrogram_1	1	10093.6	10094.95	0	4000	target	 
338	Spectrogram_1	1	10096.25	10097.45	0	4000	target	 
339	Spectrogram_1	1	10098.2	10099.6	0	4000	target	 
340	Spectrogram_1	1	10101.85	10102.95	0	4000	target	 
341	Spectrogram_1	1	10110.65	10112.1	0	4000	target	 
342	Spectrogram_1	1	10115.7	10116.95	0	4000	target	 
343	Spectrogram_1	1	10123.3	10124.6	0	4000	target	 
344	Spectrogram_1	1	10127.95	10129.3	0	4000	target	 
345	Spectrogram_1	1	10131.25	10132.05	0	4000	target	 
346	Spectrogram_1	1	10208.95	10210.4	0	4000	target	 
347	Spectrogram_1	1	10403.6	10404.6	0	4000	target	 
348	Spectrogram_1	1	10661.1	10662.25	0	4000	target	 
349	Spectrogram_1	1	10960.8	10961.85	0	4000	target	 
350	Spectrogram_1	1	11060.8	11061.9	0	4000	target	 
351	Spectrogram_1	1	11064.4	11065.6	0	4000	target	 
352	Spectrogram_1	1	11142.8	11143.6	0	4000	target	 
353	Spectrogram_1	1	11148.0	11149.9	0	4000	target	 
354	Spectrogram_1	1	11149.95	11152.2	0	4000	target	 
355	Spectrogram_1	1	11152.7	11154.0	0	4000	target	 
356	Spectrogram_1	1	11166.8	11167.9	0	4000	target	 
357	Spectrogram_1	1	11173.15	11175.55	0	4000	target	 
358	Spectrogram_1	1	11427.55	11428.75	0	4000	target	 
359	Spectrogram_1	1	11432.8	11433.95	0	4000	target	 
360	Spectrogram_1	1	11436.65	11438.85	0	4000	target	 
361	Spectrogram_1	1	11441.0	11442.35	0	4000	target	 
362	Spectrogram_1	1	11443.3	11444.55	0	4000	target	 
363	Spectrogram_1	1	11564.6	11565.75	0	4000	target	 
364	Spectrogram_1	1	11572.1	11573.75	0	4000	target	 
365	Spectrogram_1	1	11625.45	11626.85	0	4000	target	 
366	Spectrogram_1	1	11648.8	11650.45	0	4000	target	 
367	Spectrogram_1	1	11657.1	11658.5	0	4000	target	 
368	Spectrogram_1	1	11659.45	11661.0	0	4000	target	 
369	Spectrogram_1	1	11853.2	11854.2	0	4000	target	 
370	Spectrogram_1	1	11857.7	11858.7	0	4000	target	 
371	Spectrogram_1	1	11859.55	11861.45	0	4000	target	 
372	Spectrogram_1	1	11869.35	11870.6	0	4000	target	 
373	Spectrogram_1	1	11928.9	11930.05	0	4000	target	 
374	Spectrogram_1	1	11937.55	11938.9	0	4000	target	 
375	Spectrogram_1	1	11944.9	11946.2	0	4000	target	 
376	Spectrogram_1	1	12052.8	12054.25	0	4000	target	 
377	Spectrogram_1	1	12061.05	12062.85	0	4000	target	 
378	Spectrogram_1	1	12065.25	12066.75	0	4000	target	 
379	Spectrogram_1	1	12067.8	12069.5	0	4000	target	 
380	Spectrogram_1	1	12072.3	12074.05	0	4000	target	 
381	Spectrogram_1	1	12077.6	12079.65	0	4000	target	 
382	Spectrogram_1	1	12083.15	12084.85	0	4000	target	 
383	Spectrogram_1	1	12093.55	12095.45	0	4000	target	 
384	Spectrogram_1	1	12101.55	12103.05	0	4000	target	 
385	Spectrogram_1	1	12106.1	12107.6	0	4000	target	 
386	Spectrogram_1	1	12121.9	12123.05	0	4000	target	 
387	Spectrogram_1	1	12130.1	12131.25	0	4000	target	 
388	Spectrogram_1	1	12173.25	12175.2	0	4000	target	 
389	Spectrogram_1	1	12189.7	12190.95	0	4000	target	 
390	Spectrogram_1	1	12204.2	12205.85	0	4000	target	 
391	Spectrogram_1	1	12225.4	12226.7	0	4000	target	 
392	Spectrogram_1	1	12228.95	12231.05	0	4000	target	 
393	Spectrogram_1	1	12244.15	12247.05	0	4000	target	 
394	Spectrogram_1	1	12256.8	12260.8	0	4000	target	 
395	Spectrogram_1	1	12299.8	12301.55	0	4000	target	 
396	Spectrogram_1	1	12324.45	12326.0	0	4000	target	 
397	Spectrogram_1	1	12331.45	12332.45	0	4000	target	 
398	Spectrogram_1	1	12333.7	12336.55	0	4000	target	 
399	Spectrogram_1	1	12338.15	12339.0	0	4000	target	 
400	Spectrogram_1	1	12343.15	12345.1	0	4000	target	 
401	Spectrogram_1	1	12522.05	12523.3	0	4000	target	 
402	Spectrogram_1	1	12528.95	12530.4	0	4000	target	 
403	Spectrogram_1	1	12810.5	12812.1	0	4000	target	 
404	Spectrogram_1	1	12967.2	12968.45	0	4000	target	 
405	Spectrogram_1	1	12995.35	12997.5	0	4000	target	 
406	Spectrogram_1	1	13188.55	13189.6	0	4000	target	 
407	Spectrogram_1	1	13214.3	13215.5	0	4000	target	 
408	Spectrogram_1	1	13328.05	13329.0	0	4000	target	 
409	Spectrogram_1	1	13335.9	13337.45	0	4000	target	 
410	Spectrogram_1	1	13340.85	13342.1	0	4000	target	 
411	Spectrogram_1	1	13413.35	13415.45	0	4000	target	 
412	Spectrogram_1	1	13466.2	13467.45	0	4000	target	 
413	Spectrogram_1	1	13521.4	13522.7	0	4000	target	 
414	Spectrogram_1	1	13613.75	13616.05	0	4000	target	 
415	Spectrogram_1	1	13778.9	13780.15	0	4000	target	 
416	Spectrogram_1	1	13781.3	13782.1	0	4000	target	 
417	Spectrogram_1	1	13857.1	13858.45	0	4000	target	 
