Selection	View	Channel	Begin time (s)	End time (s)	Low Freq (Hz)	High Freq (Hz)	Sound type	Comments
76	Spectrogram_1	1	2725.85	2727.35	0	4000	target	 
77	Spectrogram_1	1	2730.25	2734.1	0	4000	target	 
78	Spectrogram_1	1	2767.7	2773.45	0	4000	target	 
79	Spectrogram_1	1	2802.75	2812.45	0	4000	target	 
80	Spectrogram_1	1	2818.0	2836.15	0	4000	target	 
81	Spectrogram_1	1	2838.3	2840.35	0	4000	target	 
82	Spectrogram_1	1	2843.55	2846.1	0	4000	target	 
83	Spectrogram_1	1	2876.9	2877.6	0	4000	target	 
84	Spectrogram_1	1	2881.05	2881.55	0	4000	target	 
85	Spectrogram_1	1	2894.0	2894.7	0	4000	target	 
86	Spectrogram_1	1	2899.65	2900.95	0	4000	target	 
87	Spectrogram_1	1	2903.2	2906.4	0	4000	target	 
88	Spectrogram_1	1	2908.95	2909.6	0	4000	target	 
89	Spectrogram_1	1	2914.3	2923.65	0	4000	target	 
90	Spectrogram_1	1	2928.8	2929.75	0	4000	target	 
91	Spectrogram_1	1	2933.25	2934.0	0	4000	target	 
92	Spectrogram_1	1	3198.25	3198.9	0	4000	target	 
93	Spectrogram_1	1	3208.5	3209.2	0	4000	target	 
94	Spectrogram_1	1	3301.05	3301.8	0	4000	target	 
95	Spectrogram_1	1	3310.0	3311.05	0	4000	target	 
96	Spectrogram_1	1	3317.3	3318.4	0	4000	target	 
97	Spectrogram_1	1	3377.15	3377.8	0	4000	target	 
98	Spectrogram_1	1	3397.35	3398.0	0	4000	target	 
99	Spectrogram_1	1	3723.35	3723.95	0	4000	target	 
100	Spectrogram_1	1	3876.1	3876.6	0	4000	target	 
101	Spectrogram_1	1	3883.05	3887.45	0	4000	target	 
102	Spectrogram_1	1	4112.6	4113.1	0	4000	target	 
103	Spectrogram_1	1	4164.15	4164.75	0	4000	target	 
104	Spectrogram_1	1	4204.65	4205.2	0	4000	target	 
105	Spectrogram_1	1	4214.8	4215.3	0	4000	target	 
106	Spectrogram_1	1	4234.0	4234.7	0	4000	target	 
107	Spectrogram_1	1	4248.45	4249.25	0	4000	target	 
108	Spectrogram_1	1	4336.8	4337.4	0	4000	target	 
109	Spectrogram_1	1	4441.0	4441.6	0	4000	target	 
110	Spectrogram_1	1	4462.5	4464.0	0	4000	target	 
111	Spectrogram_1	1	4494.9	4495.4	0	4000	target	 
112	Spectrogram_1	1	4506.2	4506.7	0	4000	target	 
113	Spectrogram_1	1	4521.0	4521.8	0	4000	target	 
114	Spectrogram_1	1	4529.35	4533.0	0	4000	target	 
115	Spectrogram_1	1	4538.1	4539.65	0	4000	target	 
116	Spectrogram_1	1	4544.1	4545.2	0	4000	target	 
117	Spectrogram_1	1	4558.55	4559.6	0	4000	target	 
118	Spectrogram_1	1	4572.15	4572.75	0	4000	target	 
119	Spectrogram_1	1	4576.25	4577.0	0	4000	target	 
120	Spectrogram_1	1	4580.2	4586.15	0	4000	target	 
121	Spectrogram_1	1	4589.3	4590.35	0	4000	target	 
122	Spectrogram_1	1	4600.45	4603.1	0	4000	target	 
123	Spectrogram_1	1	4607.0	4610.5	0	4000	target	 
124	Spectrogram_1	1	4613.0	4614.3	0	4000	target	 
125	Spectrogram_1	1	4652.4	4652.9	0	4000	target	 
126	Spectrogram_1	1	4673.7	4674.2	0	4000	target	 
127	Spectrogram_1	1	4684.0	4684.65	0	4000	target	 
128	Spectrogram_1	1	4691.15	4691.65	0	4000	target	 
129	Spectrogram_1	1	4701.25	4704.35	0	4000	target	 
130	Spectrogram_1	1	4707.65	4708.2	0	4000	target	 
131	Spectrogram_1	1	4719.45	4720.1	0	4000	target	 
132	Spectrogram_1	1	4729.9	4732.5	0	4000	target	 
133	Spectrogram_1	1	4834.7	4838.0	0	4000	target	 
134	Spectrogram_1	1	4842.3	4844.4	0	4000	target	 
135	Spectrogram_1	1	4865.1	4872.9	0	4000	target	 
136	Spectrogram_1	1	4883.85	4884.35	0	4000	target	 
137	Spectrogram_1	1	4888.6	4889.15	0	4000	target	 
138	Spectrogram_1	1	4906.7	4907.4	0	4000	target	 
139	Spectrogram_1	1	4919.25	4923.4	0	4000	target	 
140	Spectrogram_1	1	4925.75	4926.9	0	4000	target	 
141	Spectrogram_1	1	4938.7	4942.8	0	4000	target	 
142	Spectrogram_1	1	4947.2	4949.15	0	4000	target	 
143	Spectrogram_1	1	4959.7	4961.3	0	4000	target	 
144	Spectrogram_1	1	4972.6	4973.85	0	4000	target	 
145	Spectrogram_1	1	5041.9	5042.4	0	4000	target	 
146	Spectrogram_1	1	5058.0	5058.65	0	4000	target	 
147	Spectrogram_1	1	5096.25	5098.9	0	4000	target	 
148	Spectrogram_1	1	5101.9	5103.95	0	4000	target	 
149	Spectrogram_1	1	5248.2	5248.7	0	4000	target	 
150	Spectrogram_1	1	5357.1	5357.9	0	4000	target	 
151	Spectrogram_1	1	5368.75	5369.5	0	4000	target	 
152	Spectrogram_1	1	5379.4	5380.3	0	4000	target	 
153	Spectrogram_1	1	5394.9	5395.65	0	4000	target	 
154	Spectrogram_1	1	5399.2	5399.7	0	4000	target	 
155	Spectrogram_1	1	5407.45	5408.15	0	4000	target	 
156	Spectrogram_1	1	5451.4	5452.35	0	4000	target	 
157	Spectrogram_1	1	5456.7	5457.2	0	4000	target	 
158	Spectrogram_1	1	5485.15	5485.7	0	4000	target	 
159	Spectrogram_1	1	5492.15	5496.35	0	4000	target	 
160	Spectrogram_1	1	5521.15	5521.65	0	4000	target	 
161	Spectrogram_1	1	5569.65	5570.7	0	4000	target	 
162	Spectrogram_1	1	5624.45	5625.25	0	4000	target	 
163	Spectrogram_1	1	5660.65	5662.5	0	4000	target	 
164	Spectrogram_1	1	5791.65	5792.2	0	4000	target	 
165	Spectrogram_1	1	6241.95	6242.45	0	4000	target	 
166	Spectrogram_1	1	6328.55	6329.4	0	4000	target	 
167	Spectrogram_1	1	6354.35	6354.85	0	4000	target	 
168	Spectrogram_1	1	6735.65	6736.2	0	4000	target	 
169	Spectrogram_1	1	6749.1	6749.75	0	4000	target	 
170	Spectrogram_1	1	6873.3	6874.15	0	4000	target	 
171	Spectrogram_1	1	6882.95	6883.95	0	4000	target	 
172	Spectrogram_1	1	6919.65	6920.15	0	4000	target	 
173	Spectrogram_1	1	6936.95	6939.0	0	4000	target	 
174	Spectrogram_1	1	6974.65	6975.15	0	4000	target	 
175	Spectrogram_1	1	6987.3	6988.2	0	4000	target	 
176	Spectrogram_1	1	7002.1	7003.1	0	4000	target	 
177	Spectrogram_1	1	7079.85	7080.5	0	4000	target	 
178	Spectrogram_1	1	7117.45	7118.25	0	4000	target	 
179	Spectrogram_1	1	7149.55	7150.15	0	4000	target	 
180	Spectrogram_1	1	7232.55	7233.4	0	4000	target	 
181	Spectrogram_1	1	7256.3	7257.15	0	4000	target	 
182	Spectrogram_1	1	7295.45	7296.25	0	4000	target	 
183	Spectrogram_1	1	7375.4	7376.1	0	4000	target	 
184	Spectrogram_1	1	7380.0	7380.75	0	4000	target	 
185	Spectrogram_1	1	7391.35	7392.05	0	4000	target	 
186	Spectrogram_1	1	7416.3	7416.8	0	4000	target	 
187	Spectrogram_1	1	7420.65	7421.2	0	4000	target	 
188	Spectrogram_1	1	7423.35	7426.4	0	4000	target	 
189	Spectrogram_1	1	7429.3	7432.45	0	4000	target	 
190	Spectrogram_1	1	7437.55	7438.15	0	4000	target	 
191	Spectrogram_1	1	7443.0	7443.7	0	4000	target	 
192	Spectrogram_1	1	7446.65	7450.85	0	4000	target	 
193	Spectrogram_1	1	7453.25	7453.85	0	4000	target	 
194	Spectrogram_1	1	7599.75	7600.6	0	4000	target	 
195	Spectrogram_1	1	7605.3	7606.05	0	4000	target	 
196	Spectrogram_1	1	7623.35	7623.95	0	4000	target	 
197	Spectrogram_1	1	7628.8	7630.65	0	4000	target	 
198	Spectrogram_1	1	7633.6	7637.3	0	4000	target	 
199	Spectrogram_1	1	7639.95	7641.05	0	4000	target	 
200	Spectrogram_1	1	7646.45	7647.05	0	4000	target	 
201	Spectrogram_1	1	7681.75	7682.45	0	4000	target	 
202	Spectrogram_1	1	7692.05	7692.6	0	4000	target	 
203	Spectrogram_1	1	7695.95	7696.6	0	4000	target	 
204	Spectrogram_1	1	7701.6	7702.25	0	4000	target	 
205	Spectrogram_1	1	7711.45	7712.05	0	4000	target	 
206	Spectrogram_1	1	7741.2	7742.1	0	4000	target	 
207	Spectrogram_1	1	7772.75	7773.6	0	4000	target	 
208	Spectrogram_1	1	7800.2	7801.05	0	4000	target	 
209	Spectrogram_1	1	7808.0	7808.6	0	4000	target	 
210	Spectrogram_1	1	7813.0	7813.9	0	4000	target	 
211	Spectrogram_1	1	7817.85	7818.55	0	4000	target	 
212	Spectrogram_1	1	7822.75	7823.9	0	4000	target	 
213	Spectrogram_1	1	7832.05	7832.8	0	4000	target	 
214	Spectrogram_1	1	7839.35	7839.85	0	4000	target	 
215	Spectrogram_1	1	7841.9	7843.6	0	4000	target	 
216	Spectrogram_1	1	7924.5	7929.7	0	4000	target	 
217	Spectrogram_1	1	7932.05	7933.45	0	4000	target	 
218	Spectrogram_1	1	7936.45	7938.1	0	4000	target	 
219	Spectrogram_1	1	7940.75	7941.65	0	4000	target	 
220	Spectrogram_1	1	7945.9	7953.5	0	4000	target	 
221	Spectrogram_1	1	7956.3	7963.65	0	4000	target	 
222	Spectrogram_1	1	7967.6	7968.8	0	4000	target	 
223	Spectrogram_1	1	7971.15	7971.95	0	4000	target	 
224	Spectrogram_1	1	7977.55	7978.1	0	4000	target	 
225	Spectrogram_1	1	7980.3	7981.55	0	4000	target	 
226	Spectrogram_1	1	7989.8	7991.05	0	4000	target	 
227	Spectrogram_1	1	8326.25	8326.85	0	4000	target	 
228	Spectrogram_1	1	8387.6	8388.4	0	4000	target	 
229	Spectrogram_1	1	8394.55	8395.3	0	4000	target	 
230	Spectrogram_1	1	8589.65	8590.15	0	4000	target	 
231	Spectrogram_1	1	8618.9	8619.4	0	4000	target	 
232	Spectrogram_1	1	8658.8	8659.3	0	4000	target	 
233	Spectrogram_1	1	8743.45	8744.1	0	4000	target	 
234	Spectrogram_1	1	8795.45	8796.05	0	4000	target	 
235	Spectrogram_1	1	8798.15	8798.65	0	4000	target	 
236	Spectrogram_1	1	8968.6	8969.15	0	4000	target	 
237	Spectrogram_1	1	8972.05	8973.75	0	4000	target	 
238	Spectrogram_1	1	8982.25	8982.85	0	4000	target	 
239	Spectrogram_1	1	9009.3	9010.15	0	4000	target	 
240	Spectrogram_1	1	9025.4	9026.2	0	4000	target	 
241	Spectrogram_1	1	9047.35	9048.1	0	4000	target	 
242	Spectrogram_1	1	9125.35	9125.85	0	4000	target	 
243	Spectrogram_1	1	9486.25	9486.9	0	4000	target	 
244	Spectrogram_1	1	9500.45	9501.0	0	4000	target	 
245	Spectrogram_1	1	9518.45	9519.35	0	4000	target	 
246	Spectrogram_1	1	9531.55	9532.1	0	4000	target	 
247	Spectrogram_1	1	9554.7	9555.3	0	4000	target	 
248	Spectrogram_1	1	9645.15	9646.0	0	4000	target	 
249	Spectrogram_1	1	9677.05	9677.65	0	4000	target	 
250	Spectrogram_1	1	9681.05	9681.55	0	4000	target	 
251	Spectrogram_1	1	9689.8	9690.3	0	4000	target	 
252	Spectrogram_1	1	9718.1	9718.65	0	4000	target	 
253	Spectrogram_1	1	9721.25	9721.85	0	4000	target	 
254	Spectrogram_1	1	9785.45	9786.0	0	4000	target	 
255	Spectrogram_1	1	9798.85	9799.75	0	4000	target	 
256	Spectrogram_1	1	9803.75	9804.4	0	4000	target	 
257	Spectrogram_1	1	9811.5	9812.0	0	4000	target	 
258	Spectrogram_1	1	9828.5	9829.3	0	4000	target	 
259	Spectrogram_1	1	9863.5	9864.15	0	4000	target	 
260	Spectrogram_1	1	9874.75	9875.65	0	4000	target	 
261	Spectrogram_1	1	9905.9	9906.45	0	4000	target	 
262	Spectrogram_1	1	9921.2	9921.75	0	4000	target	 
263	Spectrogram_1	1	9930.3	9930.9	0	4000	target	 
264	Spectrogram_1	1	9938.9	9939.8	0	4000	target	 
265	Spectrogram_1	1	9944.45	9945.05	0	4000	target	 
266	Spectrogram_1	1	9949.55	9950.2	0	4000	target	 
267	Spectrogram_1	1	9965.6	9966.4	0	4000	target	 
268	Spectrogram_1	1	9980.95	9981.55	0	4000	target	 
269	Spectrogram_1	1	9988.1	9988.6	0	4000	target	 
270	Spectrogram_1	1	10043.35	10044.15	0	4000	target	 
271	Spectrogram_1	1	10053.0	10053.65	0	4000	target	 
272	Spectrogram_1	1	10056.9	10057.75	0	4000	target	 
273	Spectrogram_1	1	10060.15	10060.9	0	4000	target	 
274	Spectrogram_1	1	10064.05	10064.65	0	4000	target	 
275	Spectrogram_1	1	10068.0	10069.75	0	4000	target	 
276	Spectrogram_1	1	10076.05	10077.0	0	4000	target	 
277	Spectrogram_1	1	10079.6	10080.45	0	4000	target	 
278	Spectrogram_1	1	10082.55	10084.6	0	4000	target	 
279	Spectrogram_1	1	10094.0	10094.55	0	4000	target	 
280	Spectrogram_1	1	10096.6	10099.35	0	4000	target	 
281	Spectrogram_1	1	10102.05	10102.65	0	4000	target	 
282	Spectrogram_1	1	10111.0	10111.8	0	4000	target	 
283	Spectrogram_1	1	10116.0	10116.65	0	4000	target	 
284	Spectrogram_1	1	10123.55	10124.25	0	4000	target	 
285	Spectrogram_1	1	10128.4	10129.05	0	4000	target	 
286	Spectrogram_1	1	10131.6	10132.1	0	4000	target	 
287	Spectrogram_1	1	10209.3	10210.0	0	4000	target	 
288	Spectrogram_1	1	10395.0	10395.6	0	4000	target	 
289	Spectrogram_1	1	10401.25	10404.1	0	4000	target	 
290	Spectrogram_1	1	10453.15	10453.65	0	4000	target	 
291	Spectrogram_1	1	10508.7	10509.3	0	4000	target	 
292	Spectrogram_1	1	10529.75	10530.4	0	4000	target	 
293	Spectrogram_1	1	10661.4	10662.0	0	4000	target	 
294	Spectrogram_1	1	10718.95	10719.55	0	4000	target	 
295	Spectrogram_1	1	10929.35	10929.95	0	4000	target	 
296	Spectrogram_1	1	10961.05	10961.65	0	4000	target	 
297	Spectrogram_1	1	10976.45	10977.05	0	4000	target	 
298	Spectrogram_1	1	10991.55	10992.05	0	4000	target	 
299	Spectrogram_1	1	11031.35	11031.85	0	4000	target	 
300	Spectrogram_1	1	11061.0	11061.75	0	4000	target	 
301	Spectrogram_1	1	11064.6	11065.35	0	4000	target	 
302	Spectrogram_1	1	11132.7	11133.2	0	4000	target	 
303	Spectrogram_1	1	11142.95	11143.65	0	4000	target	 
304	Spectrogram_1	1	11148.2	11153.75	0	4000	target	 
305	Spectrogram_1	1	11167.1	11167.65	0	4000	target	 
306	Spectrogram_1	1	11169.85	11170.4	0	4000	target	 
307	Spectrogram_1	1	11173.3	11175.55	0	4000	target	 
308	Spectrogram_1	1	11183.05	11183.7	0	4000	target	 
309	Spectrogram_1	1	11364.35	11365.05	0	4000	target	 
310	Spectrogram_1	1	11374.3	11374.9	0	4000	target	 
311	Spectrogram_1	1	11380.25	11380.9	0	4000	target	 
312	Spectrogram_1	1	11427.8	11428.55	0	4000	target	 
313	Spectrogram_1	1	11433.0	11433.75	0	4000	target	 
314	Spectrogram_1	1	11436.9	11438.55	0	4000	target	 
315	Spectrogram_1	1	11441.3	11444.2	0	4000	target	 
316	Spectrogram_1	1	11499.7	11500.25	0	4000	target	 
317	Spectrogram_1	1	11564.85	11565.5	0	4000	target	 
318	Spectrogram_1	1	11572.25	11573.55	0	4000	target	 
319	Spectrogram_1	1	11580.8	11581.35	0	4000	target	 
320	Spectrogram_1	1	11615.35	11616.0	0	4000	target	 
321	Spectrogram_1	1	11625.75	11626.55	0	4000	target	 
322	Spectrogram_1	1	11649.2	11650.15	0	4000	target	 
323	Spectrogram_1	1	11657.4	11660.7	0	4000	target	 
324	Spectrogram_1	1	11665.2	11665.7	0	4000	target	 
325	Spectrogram_1	1	11853.4	11854.05	0	4000	target	 
326	Spectrogram_1	1	11857.85	11863.25	0	4000	target	 
327	Spectrogram_1	1	11869.55	11870.4	0	4000	target	 
328	Spectrogram_1	1	11912.15	11912.8	0	4000	target	 
329	Spectrogram_1	1	11929.25	11929.8	0	4000	target	 
330	Spectrogram_1	1	11937.85	11938.6	0	4000	target	 
331	Spectrogram_1	1	11945.2	11945.9	0	4000	target	 
332	Spectrogram_1	1	12053.0	12054.0	0	4000	target	 
333	Spectrogram_1	1	12061.3	12062.55	0	4000	target	 
334	Spectrogram_1	1	12065.6	12069.2	0	4000	target	 
335	Spectrogram_1	1	12072.7	12073.7	0	4000	target	 
336	Spectrogram_1	1	12077.9	12079.35	0	4000	target	 
337	Spectrogram_1	1	12083.5	12084.55	0	4000	target	 
338	Spectrogram_1	1	12093.9	12095.15	0	4000	target	 
339	Spectrogram_1	1	12101.85	12102.7	0	4000	target	 
340	Spectrogram_1	1	12106.4	12107.25	0	4000	target	 
341	Spectrogram_1	1	12122.25	12122.75	0	4000	target	 
342	Spectrogram_1	1	12130.4	12130.95	0	4000	target	 
343	Spectrogram_1	1	12173.5	12174.85	0	4000	target	 
344	Spectrogram_1	1	12189.95	12190.7	0	4000	target	 
345	Spectrogram_1	1	12204.55	12205.45	0	4000	target	 
346	Spectrogram_1	1	12225.55	12226.45	0	4000	target	 
347	Spectrogram_1	1	12229.55	12230.75	0	4000	target	 
348	Spectrogram_1	1	12244.4	12246.75	0	4000	target	 
349	Spectrogram_1	1	12257.0	12260.55	0	4000	target	 
350	Spectrogram_1	1	12299.9	12301.4	0	4000	target	 
351	Spectrogram_1	1	12309.5	12310.05	0	4000	target	 
352	Spectrogram_1	1	12325.0	12325.75	0	4000	target	 
353	Spectrogram_1	1	12333.95	12335.95	0	4000	target	 
354	Spectrogram_1	1	12339.15	12339.65	0	4000	target	 
355	Spectrogram_1	1	12343.4	12344.8	0	4000	target	 
356	Spectrogram_1	1	12522.3	12523.05	0	4000	target	 
357	Spectrogram_1	1	12529.3	12530.15	0	4000	target	 
358	Spectrogram_1	1	12810.8	12811.85	0	4000	target	 
359	Spectrogram_1	1	12967.55	12968.1	0	4000	target	 
360	Spectrogram_1	1	12995.4	12999.05	0	4000	target	 
361	Spectrogram_1	1	13097.7	13098.25	0	4000	target	 
362	Spectrogram_1	1	13188.75	13189.4	0	4000	target	 
363	Spectrogram_1	1	13214.7	13215.2	0	4000	target	 
364	Spectrogram_1	1	13328.05	13328.7	0	4000	target	 
365	Spectrogram_1	1	13336.2	13337.1	0	4000	target	 
366	Spectrogram_1	1	13341.15	13341.8	0	4000	target	 
367	Spectrogram_1	1	13413.7	13415.25	0	4000	target	 
368	Spectrogram_1	1	13466.45	13467.2	0	4000	target	 
369	Spectrogram_1	1	13483.55	13484.1	0	4000	target	 
370	Spectrogram_1	1	13521.75	13522.3	0	4000	target	 
371	Spectrogram_1	1	13591.05	13591.65	0	4000	target	 
372	Spectrogram_1	1	13613.95	13615.45	0	4000	target	 
373	Spectrogram_1	1	13779.05	13781.8	0	4000	target	 
374	Spectrogram_1	1	13857.35	13858.25	0	4000	target	 
