Selection	View	Channel	Begin time (s)	End time (s)	Low Freq (Hz)	High Freq (Hz)	Sound type	Comments
308	Spectrogram_1	1	7390.5	7392.05	0	4000	target	 
309	Spectrogram_1	1	7398.25	7401.05	0	4000	target	 
310	Spectrogram_1	1	7411.35	7411.65	0	4000	target	 
311	Spectrogram_1	1	7414.05	7416.85	0	4000	target	 
312	Spectrogram_1	1	7420.55	7421.2	0	4000	target	 
313	Spectrogram_1	1	7423.3	7426.45	0	4000	target	 
314	Spectrogram_1	1	7429.25	7434.75	0	4000	target	 
315	Spectrogram_1	1	7437.5	7438.15	0	4000	target	 
316	Spectrogram_1	1	7442.95	7443.75	0	4000	target	 
317	Spectrogram_1	1	7446.6	7450.9	0	4000	target	 
318	Spectrogram_1	1	7453.3	7453.85	0	4000	target	 
319	Spectrogram_1	1	7599.75	7600.6	0	4000	target	 
320	Spectrogram_1	1	7605.3	7606.0	0	4000	target	 
321	Spectrogram_1	1	7619.4	7619.85	0	4000	target	 
322	Spectrogram_1	1	7623.35	7623.95	0	4000	target	 
323	Spectrogram_1	1	7628.8	7630.6	0	4000	target	 
324	Spectrogram_1	1	7633.65	7636.85	0	4000	target	 
325	Spectrogram_1	1	7640.15	7640.6	0	4000	target	 
326	Spectrogram_1	1	7646.45	7647.0	0	4000	target	 
327	Spectrogram_1	1	7650.5	7650.9	0	4000	target	 
328	Spectrogram_1	1	7681.8	7682.4	0	4000	target	 
329	Spectrogram_1	1	7692.2	7692.5	0	4000	target	 
330	Spectrogram_1	1	7695.9	7696.55	0	4000	target	 
331	Spectrogram_1	1	7701.6	7702.25	0	4000	target	 
332	Spectrogram_1	1	7705.45	7705.9	0	4000	target	 
333	Spectrogram_1	1	7711.5	7712.0	0	4000	target	 
334	Spectrogram_1	1	7741.3	7742.15	0	4000	target	 
335	Spectrogram_1	1	7772.9	7773.6	0	4000	target	 
336	Spectrogram_1	1	7800.15	7801.05	0	4000	target	 
337	Spectrogram_1	1	7804.9	7805.25	0	4000	target	 
338	Spectrogram_1	1	7807.95	7808.6	0	4000	target	 
339	Spectrogram_1	1	7813.0	7813.9	0	4000	target	 
340	Spectrogram_1	1	7817.85	7818.55	0	4000	target	 
341	Spectrogram_1	1	7822.75	7823.95	0	4000	target	 
342	Spectrogram_1	1	7832.0	7832.8	0	4000	target	 
343	Spectrogram_1	1	7839.35	7843.65	0	4000	target	 
344	Spectrogram_1	1	7924.5	7933.35	0	4000	target	 
345	Spectrogram_1	1	7936.5	7938.05	0	4000	target	 
346	Spectrogram_1	1	7940.85	7941.6	0	4000	target	 
347	Spectrogram_1	1	7945.75	7946.45	0	4000	target	 
348	Spectrogram_1	1	7949.3	7953.5	0	4000	target	 
349	Spectrogram_1	1	7956.2	7962.85	0	4000	target	 
350	Spectrogram_1	1	7966.25	7971.9	0	4000	target	 
351	Spectrogram_1	1	7977.6	7981.75	0	4000	target	 
352	Spectrogram_1	1	7984.6	7985.1	0	4000	target	 
353	Spectrogram_1	1	7988.3	7991.8	0	4000	target	 
354	Spectrogram_1	1	7994.15	7994.85	0	4000	target	 
355	Spectrogram_1	1	8007.7	8009.8	0	4000	target	 
356	Spectrogram_1	1	8040.95	8041.35	0	4000	target	 
357	Spectrogram_1	1	8103.8	8104.35	0	4000	target	 
358	Spectrogram_1	1	8178.2	8178.5	0	4000	target	 
359	Spectrogram_1	1	8230.55	8230.95	0	4000	target	 
360	Spectrogram_1	1	8250.85	8251.2	0	4000	target	 
361	Spectrogram_1	1	8257.05	8257.35	0	4000	target	 
362	Spectrogram_1	1	8269.15	8269.5	0	4000	target	 
363	Spectrogram_1	1	8314.4	8314.85	0	4000	target	 
364	Spectrogram_1	1	8326.4	8328.3	0	4000	target	 
365	Spectrogram_1	1	8342.2	8342.7	0	4000	target	 
366	Spectrogram_1	1	8387.55	8388.4	0	4000	target	 
367	Spectrogram_1	1	8394.6	8396.7	0	4000	target	 
368	Spectrogram_1	1	8530.1	8530.45	0	4000	target	 
369	Spectrogram_1	1	8570.55	8571.0	0	4000	target	 
370	Spectrogram_1	1	8588.6	8589.05	0	4000	target	 
371	Spectrogram_1	1	8591.7	8592.05	0	4000	target	 
372	Spectrogram_1	1	8617.8	8619.8	0	4000	target	 
373	Spectrogram_1	1	8658.75	8659.1	0	4000	target	 
374	Spectrogram_1	1	8695.5	8695.9	0	4000	target	 
375	Spectrogram_1	1	8705.7	8706.85	0	4000	target	 
376	Spectrogram_1	1	8743.55	8744.1	0	4000	target	 
377	Spectrogram_1	1	8747.4	8747.7	0	4000	target	 
378	Spectrogram_1	1	8795.4	8798.65	0	4000	target	 
379	Spectrogram_1	1	8805.7	8806.6	0	4000	target	 
380	Spectrogram_1	1	8825.0	8825.9	0	4000	target	 
381	Spectrogram_1	1	8861.6	8862.1	0	4000	target	 
382	Spectrogram_1	1	8871.55	8871.85	0	4000	target	 
383	Spectrogram_1	1	8915.85	8916.15	0	4000	target	 
384	Spectrogram_1	1	8968.5	8969.15	0	4000	target	 
385	Spectrogram_1	1	8972.15	8973.65	0	4000	target	 
386	Spectrogram_1	1	8982.25	8982.85	0	4000	target	 
387	Spectrogram_1	1	9009.3	9010.15	0	4000	target	 
388	Spectrogram_1	1	9019.05	9019.5	0	4000	target	 
389	Spectrogram_1	1	9025.3	9026.25	0	4000	target	 
390	Spectrogram_1	1	9046.3	9048.1	0	4000	target	 
391	Spectrogram_1	1	9095.6	9095.95	0	4000	target	 
392	Spectrogram_1	1	9125.25	9125.85	0	4000	target	 
393	Spectrogram_1	1	9473.45	9474.0	0	4000	target	 
394	Spectrogram_1	1	9486.15	9486.95	0	4000	target	 
395	Spectrogram_1	1	9494.0	9494.4	0	4000	target	 
396	Spectrogram_1	1	9500.4	9501.05	0	4000	target	 
397	Spectrogram_1	1	9518.45	9519.3	0	4000	target	 
398	Spectrogram_1	1	9531.5	9532.1	0	4000	target	 
399	Spectrogram_1	1	9554.6	9555.4	0	4000	target	 
400	Spectrogram_1	1	9559.25	9559.6	0	4000	target	 
401	Spectrogram_1	1	9567.75	9568.7	0	4000	target	 
402	Spectrogram_1	1	9619.75	9620.15	0	4000	target	 
403	Spectrogram_1	1	9631.95	9632.35	0	4000	target	 
404	Spectrogram_1	1	9645.15	9646.0	0	4000	target	 
405	Spectrogram_1	1	9677.05	9677.65	0	4000	target	 
406	Spectrogram_1	1	9680.9	9681.6	0	4000	target	 
407	Spectrogram_1	1	9683.85	9684.3	0	4000	target	 
408	Spectrogram_1	1	9689.85	9690.35	0	4000	target	 
409	Spectrogram_1	1	9692.5	9693.05	0	4000	target	 
410	Spectrogram_1	1	9699.05	9699.65	0	4000	target	 
411	Spectrogram_1	1	9703.5	9704.0	0	4000	target	 
412	Spectrogram_1	1	9707.35	9707.85	0	4000	target	 
413	Spectrogram_1	1	9712.85	9713.15	0	4000	target	 
414	Spectrogram_1	1	9715.55	9716.0	0	4000	target	 
415	Spectrogram_1	1	9718.05	9718.65	0	4000	target	 
416	Spectrogram_1	1	9721.15	9721.9	0	4000	target	 
417	Spectrogram_1	1	9726.55	9727.1	0	4000	target	 
418	Spectrogram_1	1	9755.15	9755.65	0	4000	target	 
419	Spectrogram_1	1	9764.0	9764.55	0	4000	target	 
420	Spectrogram_1	1	9766.8	9767.25	0	4000	target	 
421	Spectrogram_1	1	9785.45	9786.0	0	4000	target	 
422	Spectrogram_1	1	9798.85	9799.75	0	4000	target	 
423	Spectrogram_1	1	9803.75	9804.4	0	4000	target	 
424	Spectrogram_1	1	9811.05	9812.05	0	4000	target	 
425	Spectrogram_1	1	9814.9	9815.55	0	4000	target	 
426	Spectrogram_1	1	9825.65	9826.2	0	4000	target	 
427	Spectrogram_1	1	9828.5	9831.25	0	4000	target	 
428	Spectrogram_1	1	9846.95	9847.6	0	4000	target	 
429	Spectrogram_1	1	9863.5	9864.15	0	4000	target	 
430	Spectrogram_1	1	9868.1	9869.05	0	4000	target	 
431	Spectrogram_1	1	9874.75	9875.6	0	4000	target	 
432	Spectrogram_1	1	9884.35	9884.75	0	4000	target	 
433	Spectrogram_1	1	9890.85	9891.2	0	4000	target	 
434	Spectrogram_1	1	9899.45	9899.95	0	4000	target	 
435	Spectrogram_1	1	9905.85	9906.45	0	4000	target	 
